Name|Code|Industry|Sector|Entry Date|Entry Price Point|Entry Price|Result Up Date|Result Up Price Point|Result Up Price|Result Down Date|Result Down Price Point|Result Down Price|Result Direction|Trading Days|Calendar Days
Evening Doji Star|ABT.US|Medical Devices|Healthcare|1/21/2010|Close|26.6577|3/27/2012|High|29.5029|4/27/2010|Low|23.8365|Down|68|96
Evening Doji Star|ABT.US|Medical Devices|Healthcare|10/17/2012|Close|33.1254|4/4/2013|High|36.8900||||Up|121|169
Evening Doji Star|ACHC.US|Medical Care Facilities|Healthcare|3/1/2013|Close|26.5000|3/22/2013|High|29.3600|3/11/2020|Low|23.2200|Up|15|21
Evening Doji Star|ADBE.US|Software - Infrastructure|Technology|5/17/2017|Close|134.3300|7/18/2017|High|147.9600||||Up|44|62
Evening Doji Star|ADBE.US|Software - Infrastructure|Technology|6/24/2020|Close|431.6800|8/20/2020|High|479.8000|5/6/2022|Low|382.8200|Up|41|57
Evening Doji Star|ADI.US|Semiconductors|Technology|5/20/2008|Close|34.7500|12/8/2010|High|38.3200|7/1/2008|Low|31.0200|Down|30|42
Evening Doji Star|ADM.US|Farm Products|Consumer Defensive|10/26/2010|Close|33.3700|2/14/2011|High|36.7300|11/16/2010|Low|29.3700|Down|15|21
Evening Doji Star|ADM.US|Farm Products|Consumer Defensive|10/26/2020|Close|51.1900|2/16/2021|High|56.9100|10/30/2020|Low|45.6800|Down|4|4
Evening Doji Star|ADP.US|Staffing & Employment Services|Industrials|11/14/2014|Close|84.7500|7/5/2016|High|93.6500|8/24/2015|Low|64.2900|Down|201|283
Evening Doji Star|AEE.US|Utilities - Regulated Electric|Utilities|5/4/2011|Close|29.2100|10/27/2011|High|32.5300|8/8/2011|Low|25.8200|Down|68|96
Evening Doji Star|AER.US|Rental & Leasing Services|Industrials|6/4/2015|Close|48.5000|11/2/2017|High|54.5000|8/21/2015|Low|42.9800|Down|56|78
Evening Doji Star|AER.US|Rental & Leasing Services|Industrials|11/2/2022|Close|51.5600|11/7/2022|High|57.1750||||Up|3|5
Evening Doji Star|AES.US|Utilities - Diversified|Utilities|7/2/2014|Close|15.4400|2/5/2019|High|17.0500|10/8/2014|Low|13.8100|Down|70|98
Evening Doji Star|AFG.US|Insurance - Property & Casualty|Financial Services|4/8/1998|Close|29.5000|10/13/2006|High|32.5000|7/27/1998|Low|26.2917|Down|78|110
Evening Doji Star|AFL.US|Insurance - Life|Financial Services|7/20/2012|Close|21.6400|9/7/2012|High|24.2650||||Up|35|49
Evening Doji Star|AGCO.US|Farm & Heavy Construction Machinery|Industrials|1/14/2011|Close|53.7400|4/26/2011|High|59.8100|5/23/2011|Low|47.7900|Up|72|102
Evening Doji Star|AGCO.US|Farm & Heavy Construction Machinery|Industrials|12/19/2017|Close|72.3900|7/30/2019|High|80.6400|3/2/2018|Low|62.7500|Down|53|73
Evening Doji Star|AGM.US|Credit Services|Financial Services|1/18/2001|Close|24.8750|2/9/2001|High|28.5000|1/19/2001|Low|21.8125|Down|1|1
Evening Doji Star|AGNC.US|REIT - Mortgage|Real Estate|9/18/2012|Close|36.3950||||10/10/2012|Low|32.3401|Down|16|22
Evening Doji Star|AIR.US|Aerospace & Defense|Industrials|10/31/2003|Close|10.9000|12/15/2003|High|12.2000|11/7/2003|Low|9.7500|Down|5|7
Evening Doji Star|AIVL.US|||1/2/2014|Close|68.0500|10/31/2014|High|75.6900|8/24/2015|Low|49.4600|Up|216|302
Evening Doji Star|AJG.US|Insurance Brokers|Financial Services|5/28/2014|Close|45.8700|9/8/2016|High|50.4900|8/24/2015|Low|39.9900|Down|323|453
Evening Doji Star|AJG.US|Insurance Brokers|Financial Services|8/12/2016|Close|49.3800|1/27/2017|High|54.6500||||Up|120|168
Evening Doji Star|ALCO.US|Farm Products|Consumer Defensive|7/29/2021|Close|36.6500|4/14/2022|High|40.4500|2/4/2022|Low|32.5200|Down|136|190
Evening Doji Star|ALE.US|Utilities - Diversified|Utilities|3/5/2002|Close|83.9400|4/10/2002|High|92.5500|7/10/2002|Low|74.4300|Up|26|36
Evening Doji Star|ALGN.US|Medical Devices|Healthcare|4/5/2016|Close|72.1800|5/25/2016|High|79.4600||||Up|36|50
Evening Doji Star|ALGN.US|Medical Devices|Healthcare|11/29/2017|Close|258.3700|1/26/2018|High|287.3200|12/4/2017|Low|222.7400|Down|3|5
Evening Doji Star|ALG.US|Farm & Heavy Construction Machinery|Industrials|3/7/2019|Close|96.4400|5/6/2019|High|106.1900|3/16/2020|Low|86.7000|Up|42|60
Evening Doji Star|ALKT.US|Software - Application|Technology|11/9/2023|Close|20.5200|11/15/2023|High|22.8800||||Up|4|6
Evening Doji Star|ALK.US|Airlines|Industrials|12/8/2005|Close|9.1825|5/9/2006|High|10.1225|1/12/2006|Low|7.9050|Down|25|35
Evening Doji Star|ALL.US|Insurance - Property & Casualty|Financial Services|5/14/2014|Close|58.0900|10/30/2014|High|64.1300||||Up|121|169
Evening Doji Star|ALTR.US|Software - Infrastructure|Technology|6/4/2020|Close|39.2500|8/7/2020|High|44.3400||||Up|46|64
Evening Doji Star|AMED.US|Medical Care Facilities|Healthcare|10/3/2017|Close|54.1300|11/8/2017|High|61.7800|10/9/2017|Low|48.4800|Down|4|6
Evening Doji Star|AME.US|Specialty Industrial Machinery|Industrials|11/28/2022|Close|139.3600|6/13/2023|High|153.7100||||Up|141|197
Evening Doji Star|AMG.US|Asset Management|Financial Services|8/21/2006|Close|95.1400|11/16/2006|High|105.1400|3/10/2008|Low|84.5000|Up|63|87
Evening Doji Star|AMG.US|Asset Management|Financial Services|6/24/2015|Close|226.4200||||8/12/2015|Low|200.0800|Down|35|49
Evening Doji Star|AMG.US|Asset Management|Financial Services|4/7/2021|Close|153.8100|5/5/2021|High|169.7900|1/24/2022|Low|133.5900|Up|20|28
Evening Doji Star|AMTX.US|Oil & Gas Refining & Marketing|Energy|11/9/2021|Close|20.2500||||11/11/2021|Low|17.8000|Down|2|2
Evening Doji Star|AMWD.US|Furnishings, Fixtures & Appliances|Consumer Cyclical|11/19/2009|Close|19.8200|4/14/2010|High|22.4480|6/29/2010|Low|17.7400|Up|104|146
Evening Doji Star|AMWD.US|Furnishings, Fixtures & Appliances|Consumer Cyclical|8/3/2015|Close|64.6600|10/9/2015|High|71.6300|2/9/2016|Low|57.0368|Up|49|67
Evening Doji Star|AMX.US|Telecom Services|Communication Services|4/7/2010|Close|24.9772|10/11/2010|High|27.4808|5/6/2010|Low|21.9983|Down|21|29
Evening Doji Star|AMZN.US|Internet Retail|Consumer Cyclical|5/31/2017|Close|49.7310|10/27/2017|High|55.2790||||Up|107|149
Evening Doji Star|AMZN.US|Internet Retail|Consumer Cyclical|6/11/2020|Close|127.8980|7/1/2020|High|144.7500|5/5/2022|Low|115.0725|Up|14|20
Evening Doji Star|ANIK.US|Medical Instruments & Supplies|Healthcare|7/6/2017|Close|49.5400|9/6/2017|High|55.2100|4/24/2018|Low|44.3900|Up|44|62
Evening Doji Star|ANSS.US|Software - Application|Technology|5/10/2017|Close|120.5400|9/13/2017|High|132.7400||||Up|90|126
Evening Doji Star|AN.US|Auto & Truck Dealerships|Consumer Cyclical|4/27/2010|Close|20.5700|7/22/2010|High|22.7400|5/6/2010|Low|18.0600|Down|7|9
Evening Doji Star|AN.US|Auto & Truck Dealerships|Consumer Cyclical|10/10/2012|Close|46.5600|9/9/2013|High|51.5700|11/7/2012|Low|41.9000|Down|20|28
Evening Doji Star|AN.US|Auto & Truck Dealerships|Consumer Cyclical|7/20/2023|Close|176.9200||||7/21/2023|Low|154.8000|Down|1|1
Evening Doji Star|AON.US|Insurance Brokers|Financial Services|8/1/1997|Close|35.8333|2/25/1998|High|39.9167|10/8/1998|Low|32.1667|Up|148|208
Evening Doji Star|APD.US|Specialty Chemicals|Basic Materials|11/14/1986|Close|8.4413|1/19/1987|High|9.3085|10/26/1987|Low|7.4006|Up|46|66
Evening Doji Star|APD.US|Specialty Chemicals|Basic Materials|1/6/1998|Close|37.8411|5/12/1998|High|41.9461|7/24/1998|Low|34.0541|Up|90|126
Evening Doji Star|APD.US|Specialty Chemicals|Basic Materials|8/14/2009|Close|68.7419|10/13/2009|High|76.5865|2/5/2010|Low|60.1758|Up|42|60
Evening Doji Star|APD.US|Specialty Chemicals|Basic Materials|1/10/2018|Close|168.3500|3/12/2019|High|185.4500|10/23/2018|Low|148.6300|Down|204|286
Evening Doji Star|APD.US|Specialty Chemicals|Basic Materials|11/20/2019|Close|237.9000|7/7/2020|High|265.2700|2/28/2020|Low|213.8100|Down|72|100
Evening Doji Star|APLS.US|Biotechnology|Healthcare|3/20/2019|Close|19.0800|5/29/2019|High|21.1800|3/17/2020|Low|16.8800|Up|50|70
Evening Doji Star|APOG.US|Building Products & Equipment|Industrials|12/21/2012|Close|23.2600|1/28/2013|High|25.6500|3/12/2020|Low|17.6000|Up|26|38
Evening Doji Star|APPF.US|Software - Application|Technology|6/11/2019|Close|99.7600|6/21/2019|High|109.8900|7/30/2019|Low|88.4354|Up|8|10
Evening Doji Star|APPN.US|Software - Infrastructure|Technology|9/3/2020|Close|60.1300|9/29/2020|High|66.6800|1/14/2022|Low|53.0261|Up|18|26
Evening Doji Star|APTV.US|Auto Parts|Consumer Cyclical|10/11/2021|Close|160.1500|11/3/2021|High|180.2900|1/20/2022|Low|141.7300|Up|17|23
Evening Doji Star|ARLP.US|Thermal Coal|Energy|2/15/2008|Close|19.3300|5/5/2008|High|21.8900|3/14/2008|Low|17.3300|Down|20|28
Evening Doji Star|ARLP.US|Thermal Coal|Energy|1/15/2013|Close|31.5550|4/29/2013|High|36.2400|6/9/2015|Low|28.0100|Up|74|104
Evening Doji Star|ARW.US|Electronics & Computer Distribution|Technology|8/18/2008|Close|35.0700|2/1/2011|High|39.0000|9/3/2008|Low|30.5700|Down|12|16
Evening Doji Star|ARW.US|Electronics & Computer Distribution|Technology|12/16/2016|Close|71.7800|6/23/2017|High|79.4200|10/25/2018|Low|64.3500|Up|135|189
Evening Doji Star|ASND.US|Biotechnology|Healthcare|5/23/2019|Close|124.6500|12/26/2019|High|137.5700|6/26/2019|Low|106.5100|Down|24|34
Evening Doji Star|ASND.US|Biotechnology|Healthcare|5/8/2020|Close|137.5100|6/23/2020|High|158.9300|3/24/2021|Low|122.4800|Up|32|46
