Name|Code|Industry|Sector|Entry Date|Entry Price Point|Entry Price|Result Up Date|Result Up Price Point|Result Up Price|Result Down Date|Result Down Price Point|Result Down Price|Result Direction|Trading Days|Calendar Days
Evening Doji Star|ACOR.US|Drug Manufacturers - Specialty & Generic|Healthcare|6/10/2014|Close|4122.0000|9/24/2014|High|4542.0000|7/9/2014|Low|3602.4000|Down|21|29
Evening Doji Star|ADI.US|Semiconductors|Technology|7/13/2020|Close|117.2500|11/5/2020|High|130.9500||||Up|83|115
Evening Doji Star|AEE.US|Utilities - Regulated Electric|Utilities|5/4/2011|Close|29.2100|10/27/2011|High|32.5300|8/8/2011|Low|25.8200|Down|68|96
Evening Doji Star|AEP.US|Utilities - Regulated Electric|Utilities|1/31/2001|Close|43.2500|2/21/2001|High|47.9500|7/2/2002|Low|38.2100|Up|15|21
Evening Doji Star|AER.US|Rental & Leasing Services|Industrials|6/4/2015|Close|48.5000|11/2/2017|High|54.5000|8/21/2015|Low|42.9800|Down|56|78
Evening Doji Star|AFL.US|Insurance - Life|Financial Services|7/20/2012|Close|21.6400|9/7/2012|High|24.2650||||Up|35|49
Evening Doji Star|AGCO.US|Farm & Heavy Construction Machinery|Industrials|12/19/2017|Close|72.3900|7/30/2019|High|80.6400|3/2/2018|Low|62.7500|Down|53|73
Evening Doji Star|AGM.US|Credit Services|Financial Services|1/18/2001|Close|24.8750|2/9/2001|High|28.5000|1/19/2001|Low|21.8125|Down|1|1
Evening Doji Star|AIG.US|Insurance - Diversified|Financial Services|10/26/2000|Close|1866.2500|12/7/2000|High|2070.0000|1/11/2001|Low|1666.2500|Up|30|42
Evening Doji Star|AJG.US|Insurance Brokers|Financial Services|5/28/2014|Close|45.8700|9/8/2016|High|50.4900|8/24/2015|Low|39.9900|Down|323|453
Evening Doji Star|ALE.US|Utilities - Diversified|Utilities|3/5/2002|Close|83.9400|4/10/2002|High|92.5500|7/10/2002|Low|74.4300|Up|26|36
Evening Doji Star|ALG.US|Farm & Heavy Construction Machinery|Industrials|6/21/2019|Close|99.0200|8/1/2019|High|109.6900|3/16/2020|Low|86.7000|Up|29|41
Evening Doji Star|ALK.US|Airlines|Industrials|12/8/2005|Close|9.1825|5/9/2006|High|10.1225|1/12/2006|Low|7.9050|Down|25|35
Evening Doji Star|AMAT.US|Semiconductor Equipment & Materials|Technology|11/16/2006|Close|17.9800|1/11/2007|High|19.7900|1/9/2008|Low|16.1800|Up|40|56
Evening Doji Star|AMED.US|Medical Care Facilities|Healthcare|10/3/2017|Close|54.1300|11/8/2017|High|61.7800|10/9/2017|Low|48.4800|Down|4|6
Evening Doji Star|AME.US|Specialty Industrial Machinery|Industrials|11/28/2022|Close|139.3600|6/13/2023|High|153.7100||||Up|141|197
Evening Doji Star|AMG.US|Asset Management|Financial Services|8/21/2006|Close|95.1400|11/16/2006|High|105.1400|3/10/2008|Low|84.5000|Up|63|87
Evening Doji Star|AMSF.US|Insurance - Specialty|Financial Services|4/27/2017|Close|58.3000|10/27/2017|High|64.4000|5/11/2017|Low|52.2500|Down|10|14
Evening Doji Star|AMTB.US|Banks - Regional|Financial Services|10/21/2021|Close|26.5000|11/5/2021|High|29.2400|3/13/2023|Low|22.7900|Up|11|15
Evening Doji Star|AMWD.US|Furnishings, Fixtures & Appliances|Consumer Cyclical|11/19/2009|Close|19.8200|4/14/2010|High|22.4480|6/29/2010|Low|17.7400|Up|104|146
Evening Doji Star|AMWD.US|Furnishings, Fixtures & Appliances|Consumer Cyclical|8/3/2015|Close|64.6600|10/9/2015|High|71.6300|2/9/2016|Low|57.0368|Up|49|67
Evening Doji Star|AMZN.US|Internet Retail|Consumer Cyclical|3/14/2013|Close|13.2870|7/9/2013|High|14.6285||||Up|83|117
Evening Doji Star|ANF.US|Apparel Retail|Consumer Cyclical|9/30/2021|Close|37.6300|11/1/2021|High|41.6700|12/13/2021|Low|32.7400|Up|22|32
Evening Doji Star|ANSS.US|Software - Application|Technology|5/10/2017|Close|120.5400|9/13/2017|High|132.7400||||Up|90|126
Evening Doji Star|APLS.US|Biotechnology|Healthcare|3/20/2019|Close|19.0800|5/29/2019|High|21.1800|3/17/2020|Low|16.8800|Up|50|70
Evening Doji Star|APOG.US|Building Products & Equipment|Industrials|12/21/2012|Close|23.2600|1/28/2013|High|25.6500|3/12/2020|Low|17.6000|Up|26|38
Evening Doji Star|APPN.US|Software - Infrastructure|Technology|9/3/2020|Close|60.1300|9/29/2020|High|66.6800|1/14/2022|Low|53.0261|Up|18|26
