Name|Code|Industry|Sector|Entry Date|Entry Price Point|Entry Price|Result Up Date|Result Up Price Point|Result Up Price|Result Down Date|Result Down Price Point|Result Down Price|Result Direction|Trading Days|Calendar Days
Bearish Engulfing With Four White Predecessors|AAON|AIR-COND & WARM AIR HEATG EQUIP & COMM & INDL REFRIG EQUIP||3/23/2016|Close|26.6900|10/4/2016|High|29.9800||||Up|139|195
Bearish Engulfing With Four White Predecessors|AAT|REAL ESTATE INVESTMENT TRUSTS||7/27/2016|Close|44.6900||||10/6/2016|Low|40.1323|Down|51|71
Bearish Engulfing With Four White Predecessors|ABBV|PHARMACEUTICAL PREPARATIONS||6/24/2015|Close|69.2200||||8/24/2015|Low|53.8700|Down|43|61
Bearish Engulfing With Four White Predecessors|ABCB|STATE COMMERCIAL BANKS||10/30/2015|Close|31.5000|12/2/2015|High|34.7600|1/22/2016|Low|26.6750|Up|23|33
Bearish Engulfing With Four White Predecessors|ABG|RETAIL-AUTO DEALERS & GASOLINE STATIONS||1/28/2015|Close|75.8100|3/30/2015|High|83.6200|11/16/2015|Low|67.8800|Up|43|61
Bearish Engulfing With Four White Predecessors|ACAD|PHARMACEUTICAL PREPARATIONS||2/24/2015|Close|37.4400|3/10/2015|High|46.4800|3/12/2015|Low|33.3300|Up|10|14
Bearish Engulfing With Four White Predecessors|ACHC|SERVICES-SPECIALTY OUTPATIENT FACILITIES, NEC||6/23/2015|Close|77.0800|8/5/2015|High|85.6200|8/24/2015|Low|58.7000|Up|31|43
Bearish Engulfing With Four White Predecessors|ADBE|SERVICES-PREPACKAGED SOFTWARE||6/26/2015|Close|82.7400|11/4/2015|High|91.3400|8/24/2015|Low|71.3300|Down|41|59
Bearish Engulfing With Four White Predecessors|ADC|REAL ESTATE INVESTMENT TRUSTS||10/17/2014|Close|28.7900|12/29/2014|High|31.8900||||Up|51|73
Bearish Engulfing With Four White Predecessors|ADC|REAL ESTATE INVESTMENT TRUSTS||4/20/2016|Close|39.1400|5/6/2016|High|43.0700||||Up|12|16
Bearish Engulfing With Four White Predecessors|ADPT|BIOLOGICAL PRODUCTS, (NO DISGNOSTIC SUBSTANCES)||3/23/2015|Close|47.8200|4/20/2015|High|54.0300|1/14/2016|Low|41.1801|Up|20|28
Bearish Engulfing With Four White Predecessors|ADSK|SERVICES-PREPACKAGED SOFTWARE||8/15/2014|Close|52.6600|10/2/2014|High|58.7500|8/24/2015|Low|46.7700|Up|34|48
Bearish Engulfing With Four White Predecessors|ADUS|SERVICES-HOME HEALTH CARE SERVICES||11/5/2014|Close|19.8600|11/18/2014|High|22.1290|3/10/2016|Low|16.8200|Up|9|13
Bearish Engulfing With Four White Predecessors|AEE|ELECTRIC & OTHER SERVICES COMBINED||8/26/2014|Close|38.9600|11/3/2014|High|43.2800||||Up|49|69
Bearish Engulfing With Four White Predecessors|AEE|ELECTRIC & OTHER SERVICES COMBINED||10/1/2015|Close|41.7800|2/2/2016|High|46.5000||||Up|88|124
Bearish Engulfing With Four White Predecessors|AEIS|ELECTRONIC COMPONENTS, NEC||11/30/2016|Close|55.2100|||||||||
Bearish Engulfing With Four White Predecessors|AEP|ELECTRIC SERVICES||7/9/2015|Close|55.5200|1/29/2016|High|61.0750||||Up|146|204
Bearish Engulfing With Four White Predecessors|AGIO|PHARMACEUTICAL PREPARATIONS||1/13/2015|Close|129.9300||||1/22/2015|Low|114.0200|Down|7|9
Bearish Engulfing With Four White Predecessors|AHLpC|FIRE, MARINE & CASUALTY INSURANCE||4/25/2016|Close|26.5500|7/15/2016|High|29.2300||||Up|59|81
Bearish Engulfing With Four White Predecessors|AIA|||8/10/2016|Close|48.0500|||||||||
Bearish Engulfing With Four White Predecessors|AIB|BLANK CHECKS||3/23/2016|Close|25.2700|||||||||
