Name|Code|Industry|Sector|Entry Date|Entry Price Point|Entry Price|Result Up Date|Result Up Price Point|Result Up Price|Result Down Date|Result Down Price Point|Result Down Price|Result Direction|Trading Days|Calendar Days
Bearish Engulfing With Four White Predecessors|ABCB|STATE COMMERCIAL BANKS||10/30/2015|Close|31.5000|11/9/2016|High|39.2500|2/11/2016|Low|24.9600|Down|74|104
Bearish Engulfing With Four White Predecessors|ADBE|SERVICES-PREPACKAGED SOFTWARE||6/26/2015|Close|82.7400|5/24/2016|High|99.7000||||Up|237|333
Bearish Engulfing With Four White Predecessors|ADSK|SERVICES-PREPACKAGED SOFTWARE||8/15/2014|Close|52.6600|2/27/2015|High|65.0000|10/2/2015|Low|42.0600|Up|140|196
Bearish Engulfing With Four White Predecessors|ADUS|SERVICES-HOME HEALTH CARE SERVICES||11/5/2014|Close|19.8600|12/10/2014|High|24.2600|3/24/2016|Low|15.3300|Up|25|35
Bearish Engulfing With Four White Predecessors|AIA|||8/10/2016|Close|48.0500|||||||||
Bearish Engulfing With Four White Predecessors|AKO.A|||5/6/2015|Close|15.2700|9/24/2015|High|18.6800||||Up|101|141
Bearish Engulfing With Four White Predecessors|ALB|PLASTIC MATERIALS, SYNTH RESINS & NONVULCAN ELASTOMERS||12/1/2015|Close|52.9500|3/30/2016|High|64.2500||||Up|86|120
Bearish Engulfing With Four White Predecessors|ALGN|ORTHOPEDIC, PROSTHETIC & SURGICAL APPLIANCES & SUPPLIES||6/17/2015|Close|62.2900|4/26/2016|High|75.1700||||Up|224|314
Bearish Engulfing With Four White Predecessors|ALLpB|FIRE, MARINE & CASUALTY INSURANCE||1/12/2016|Close|25.2900|||||||||
Bearish Engulfing With Four White Predecessors|APAM|INVESTMENT ADVICE||4/4/2016|Close|30.4200|||||||||
Bearish Engulfing With Four White Predecessors|ARE|REAL ESTATE INVESTMENT TRUSTS||11/29/2016|Close|111.7200|||||||||
Bearish Engulfing With Four White Predecessors|ARLP|BITUMINOUS COAL & LIGNITE SURFACE MINING||4/29/2016|Close|15.6500|7/26/2016|High|20.3300||||Up|62|88
Bearish Engulfing With Four White Predecessors|ARMK|RETAIL-EATING PLACES||3/18/2016|Close|32.1400|||||||||
Bearish Engulfing With Four White Predecessors|ASPS|SERVICES-MISCELLANEOUS BUSINESS SERVICES||6/8/2016|Close|29.3700||||7/5/2016|Low|22.8167|Down|19|27
Bearish Engulfing With Four White Predecessors|ATO|NATURAL GAS DISTRIBUTION||9/29/2015|Close|57.1000|1/29/2016|High|69.2200||||Up|88|122
Bearish Engulfing With Four White Predecessors|ATRC|SURGICAL & MEDICAL INSTRUMENTS & APPARATUS||11/30/2015|Close|21.4800||||1/28/2016|Low|16.4500|Down|43|59
Bearish Engulfing With Four White Predecessors|ATRI|SURGICAL & MEDICAL INSTRUMENTS & APPARATUS||11/5/2014|Close|330.6400|7/17/2015|High|400.0000||||Up|182|254
Bearish Engulfing With Four White Predecessors|AXDX|LABORATORY ANALYTICAL INSTRUMENTS||9/20/2016|Close|25.9700||||11/1/2016|Low|20.2000|Down|30|42
Bearish Engulfing With Four White Predecessors|AXS|FIRE, MARINE & CASUALTY INSURANCE||10/23/2014|Close|46.8000|5/18/2015|High|57.9400||||Up|147|207
Bearish Engulfing With Four White Predecessors|AZZ|COATING, ENGRAVING & ALLIED SERVICES||5/20/2015|Close|48.9600|11/4/2015|High|58.9400||||Up|120|168
Bearish Engulfing With Four White Predecessors|BACpL|NATIONAL COMMERCIAL BANKS||4/18/2016|Close|1159.0000|||||||||
Bearish Engulfing With Four White Predecessors|BANR|STATE COMMERCIAL BANKS||11/29/2016|Close|51.7700|||||||||
Bearish Engulfing With Four White Predecessors|BBH|||2/24/2015|Close|127.1100||||8/24/2015|Low|95.7600|Down|129|181
Bearish Engulfing With Four White Predecessors|BDC|DRAWING & INSULATING OF NONFERROUS WIRE||1/15/2015|Close|80.4800||||7/29/2015|Low|53.8000|Down|139|195
Bearish Engulfing With Four White Predecessors|BDL|RETAIL-EATING PLACES||2/4/2015|Close|39.6655||||2/6/2015|Low|29.5600|Down|2|2
Bearish Engulfing With Four White Predecessors|BFOR|||11/28/2016|Close|34.5200|||||||||
Bearish Engulfing With Four White Predecessors|BFS|REAL ESTATE INVESTMENT TRUSTS||4/29/2016|Close|53.1800|7/8/2016|High|63.9000||||Up|50|70
Bearish Engulfing With Four White Predecessors|BIB|||8/21/2014|Close|48.7250|10/28/2014|High|59.8600|2/3/2016|Low|38.7500|Up|48|68
Bearish Engulfing With Four White Predecessors|BMLpL|NATIONAL COMMERCIAL BANKS||4/22/2016|Close|21.4200|||||||||
Bearish Engulfing With Four White Predecessors|BOIL|COMMODITY CONTRACTS BROKERS & DEALERS||9/22/2016|Close|16.0400|12/7/2016|High|19.3400|11/2/2016|Low|12.4100|Down|29|41
Bearish Engulfing With Four White Predecessors|BSET|WOOD HOUSEHOLD FURNITURE, (NO UPHOLSTERED)||2/12/2015|Close|25.1300|4/8/2015|High|30.3400||||Up|39|55
Bearish Engulfing With Four White Predecessors|BURL|RETAIL-DEPARTMENT STORES||1/28/2015|Close|50.9000|3/20/2015|High|61.3400|11/13/2015|Low|39.4000|Up|37|51
Bearish Engulfing With Four White Predecessors|BWX|||12/29/2015|Close|25.8550|||||||||
Bearish Engulfing With Four White Predecessors|BYD|HOTELS & MOTELS||1/28/2015|Close|13.2400|7/10/2015|High|16.0700||||Up|117|163
Bearish Engulfing With Four White Predecessors|CACI|SERVICES-COMPUTER INTEGRATED SYSTEMS DESIGN||12/3/2015|Close|100.4700|11/11/2016|High|122.0000|2/2/2016|Low|79.8900|Down|43|61
Bearish Engulfing With Four White Predecessors|CAPL|WHOLESALE-PETROLEUM & PETROLEUM PRODUCTS (NO BULK STATIONS)||2/29/2016|Close|21.5200|3/4/2016|High|26.3500||||Up|4|4
Bearish Engulfing With Four White Predecessors|CBON|||4/29/2015|Close|24.8900|||||||||
Bearish Engulfing With Four White Predecessors|CDW|RETAIL-CATALOG & MAIL-ORDER HOUSES||12/29/2014|Close|35.7300|10/8/2015|High|42.9700||||Up|203|283
Bearish Engulfing With Four White Predecessors|CEMB|||4/21/2016|Close|50.2500|||||||||
Bearish Engulfing With Four White Predecessors|CF|AGRICULTURAL CHEMICALS||5/29/2015|Close|63.1760||||9/22/2015|Low|49.9000|Down|82|116
Bearish Engulfing With Four White Predecessors|CHDN|SERVICES-RACING, INCLUDING TRACK OPERATION||11/13/2014|Close|100.9700|4/28/2015|High|125.7700||||Up|118|166
Bearish Engulfing With Four White Predecessors|CMCSA|CABLE & OTHER PAY TELEVISION SERVICES||3/18/2016|Close|59.7600|||||||||
Bearish Engulfing With Four White Predecessors|CME|SECURITY & COMMODITY BROKERS, DEALERS, EXCHANGES & SERVICES||9/17/2015|Close|92.3200|11/9/2016|High|112.9200||||Up|299|419
Bearish Engulfing With Four White Predecessors|CMREpC|||10/3/2016|Close|21.4600|||||||||
Bearish Engulfing With Four White Predecessors|CNA|FIRE, MARINE & CASUALTY INSURANCE||2/6/2015|Close|40.5000||||1/20/2016|Low|32.3700|Down|248|348
Bearish Engulfing With Four White Predecessors|CNX|CRUDE PETROLEUM & NATURAL GAS||3/18/2016|Close|11.7400|4/20/2016|High|14.4100||||Up|23|33
Bearish Engulfing With Four White Predecessors|COHR|OPTICAL INSTRUMENTS & LENSES||2/6/2015|Close|64.5000|1/29/2016|High|82.7600||||Up|255|357
Bearish Engulfing With Four White Predecessors|COKE|BOTTLED & CANNED SOFT DRINKS & CARBONATED WATERS||7/16/2015|Close|154.3500|9/24/2015|High|186.6300|5/26/2016|Low|122.8790|Up|50|70
Bearish Engulfing With Four White Predecessors|COO|OPHTHALMIC GOODS||7/12/2016|Close|178.5400|||||||||
Bearish Engulfing With Four White Predecessors|COR|WHOLESALE-DRUGS, PROPRIETARIES & DRUGGISTS' SUNDRIES||2/29/2016|Close|64.4600|5/3/2016|High|77.9400||||Up|46|64
Bearish Engulfing With Four White Predecessors|COR|WHOLESALE-DRUGS, PROPRIETARIES & DRUGGISTS' SUNDRIES||6/13/2016|Close|82.6000||||11/14/2016|Low|65.7000|Down|110|154
Bearish Engulfing With Four White Predecessors|COTY|PERFUMES, COSMETICS & OTHER TOILET PREPARATIONS||6/30/2015|Close|31.9700||||9/29/2015|Low|24.9000|Down|65|91
