Name|Code|Industry|Sector|Entry Date|Entry Price Point|Entry Price|Result Up Date|Result Up Price Point|Result Up Price|Result Down Date|Result Down Price Point|Result Down Price|Result Direction|Trading Days|Calendar Days
Bullish Engulfing With Four Black Predecessors|ADTN|TELEPHONE & TELEGRAPH APPARATUS||9/24/2015|Close|14.7100|12/17/2015|High|18.2000||||Up|60|84
Bullish Engulfing With Four Black Predecessors|AE|WHOLESALE-PETROLEUM & PETROLEUM PRODUCTS (NO BULK STATIONS)||5/26/2015|Close|41.5100|6/17/2015|High|50.2300|1/15/2016|Low|32.3001|Up|16|22
Bullish Engulfing With Four Black Predecessors|AMSF|FIRE, MARINE & CASUALTY INSURANCE||11/4/2016|Close|54.8500|11/30/2016|High|65.9500||||Up|18|26
Bullish Engulfing With Four Black Predecessors|ARDC|||8/12/2015|Close|15.0300||||2/11/2016|Low|11.8600|Down|131|183
Bullish Engulfing With Four Black Predecessors|ASML|||11/16/2015|Close|92.2900|7/29/2016|High|110.8500||||Up|184|256
Bullish Engulfing With Four Black Predecessors|BCE|||3/4/2015|Close|44.4100||||8/24/2015|Low|31.4900|Down|123|173
Bullish Engulfing With Four Black Predecessors|BF.A|BEVERAGES||9/12/2016|Close|49.0700|||||||||
Bullish Engulfing With Four Black Predecessors|BKN|||9/17/2015|Close|14.8200|6/17/2016|High|17.9900||||Up|196|274
Bullish Engulfing With Four Black Predecessors|BRF|||8/10/2015|Close|13.8700|7/20/2016|High|16.7100|9/21/2015|Low|11.0700|Down|30|42
Bullish Engulfing With Four Black Predecessors|CCOI|COMMUNICATIONS SERVICES, NEC||9/28/2015|Close|26.5000|10/23/2015|High|32.1300||||Up|19|25
Bullish Engulfing With Four Black Predecessors|CG|INVESTMENT ADVICE||10/2/2015|Close|16.8700|11/3/2015|High|20.4450|1/11/2016|Low|12.8700|Up|22|32
Bullish Engulfing With Four Black Predecessors|CHE|SERVICES-HOME HEALTH CARE SERVICES||8/22/2016|Close|131.9700|||||||||
Bullish Engulfing With Four Black Predecessors|CHEF|WHOLESALE-GROCERIES, GENERAL LINE||11/3/2016|Close|11.3500|12/5/2016|High|14.1500||||Up|22|32
Bullish Engulfing With Four Black Predecessors|CHRS|BIOLOGICAL PRODUCTS, (NO DISGNOSTIC SUBSTANCES)||10/2/2015|Close|20.6300|10/16/2015|High|25.1700|1/12/2016|Low|16.1900|Up|10|14
Bullish Engulfing With Four Black Predecessors|CMRX|PHARMACEUTICAL PREPARATIONS||10/15/2015|Close|36.2600||||12/28/2015|Low|6.4300|Down|52|74
Bullish Engulfing With Four Black Predecessors|COKE|BOTTLED & CANNED SOFT DRINKS & CARBONATED WATERS||3/29/2016|Close|164.6200||||5/17/2016|Low|131.5100|Down|35|49
Bullish Engulfing With Four Black Predecessors|CR|MISCELLANEOUS FABRICATED METAL PRODUCTS||7/28/2015|Close|53.8700|8/8/2016|High|64.6875|1/20/2016|Low|41.6800|Down|126|176
