Name|Code|Industry|Sector|Entry Date|Entry Price Point|Entry Price|Result Up Date|Result Up Price Point|Result Up Price|Result Down Date|Result Down Price Point|Result Down Price|Result Direction|Trading Days|Calendar Days
Bearish Engulfing With Tall Candles|AADI.US|Biotechnology|Healthcare|4/21/2016|Close|585.1200|1/5/2017|High|644.2500|8/8/2017|Low|90.0000|Up|185|259
Bearish Engulfing With Tall Candles|AADI.US|Biotechnology|Healthcare|4/5/2017|Close|699.3000|8/16/2017|High|776.5500|8/8/2017|Low|90.0000|Down|89|125
Bearish Engulfing With Tall Candles|AADR.US|||4/21/2016|Close|39.0080|1/5/2017|High|42.9500|8/8/2017|Low|6.0000|Up|185|259
Bearish Engulfing With Tall Candles|AADR.US|||4/5/2017|Close|46.6200|8/16/2017|High|51.7700|8/8/2017|Low|6.0000|Down|89|125
Bearish Engulfing With Tall Candles|AAOI.US|Communication Equipment|Technology|6/26/2015|Close|18.7100|7/13/2015|High|20.9300|7/6/2015|Low|16.6800|Down|6|10
Bearish Engulfing With Tall Candles|AAPL.US|Consumer Electronics|Technology|2/15/2012|Close|17.7739|2/29/2012|High|19.5575|1/25/2013|Low|15.5357|Up|10|14
Bearish Engulfing With Tall Candles|AAPL.US|Consumer Electronics|Technology|7/27/2017|Close|37.6400|10/30/2017|High|42.0175||||Up|67|95
Bearish Engulfing With Tall Candles|AAP.US|Specialty Retail|Consumer Cyclical|11/28/2005|Close|42.2500|7/22/2009|High|47.0900|4/24/2006|Low|37.8100|Down|105|147
Bearish Engulfing With Tall Candles|AAP.US|Specialty Retail|Consumer Cyclical|12/11/2007|Close|38.6300|7/23/2008|High|42.5400|1/9/2008|Low|33.4600|Down|21|29
Bearish Engulfing With Tall Candles|AAT.US|REIT - Diversified|Real Estate|2/15/2013|Close|29.6600|3/14/2013|High|32.7100|3/16/2020|Low|24.5200|Up|19|27
Bearish Engulfing With Tall Candles|AAT.US|REIT - Diversified|Real Estate|2/28/2013|Close|30.2300|4/2/2013|High|33.5200|3/16/2020|Low|24.5200|Up|23|33
Bearish Engulfing With Tall Candles|AAT.US|REIT - Diversified|Real Estate|9/20/2013|Close|30.9300|10/24/2013|High|34.2900|3/16/2020|Low|24.5200|Up|24|34
